 7.64200000e+00 4.22050700e+00 4.97135500e+00 1.19147880e+01 1.19891990e+01 1.41559880e+01 1.44312580e+01
 7.81900000e+00 4.17797200e+00 4.76068000e+00 1.20505240e+01 1.21065630e+01 1.41607670e+01 1.43779670e+01
 7.99700000e+00 4.13805200e+00 4.56293600e+00 1.21727990e+01 1.22140890e+01 1.41656710e+01 1.43268410e+01
 8.17500000e+00 4.10250900e+00 4.38609900e+00 1.22790750e+01 1.23076690e+01 1.41702970e+01 1.42797650e+01
 8.35300000e+00 4.07296200e+00 4.23803800e+00 1.23664750e+01 1.23839350e+01 1.41742870e+01 1.42390510e+01
 8.53000000e+00 4.05078900e+00 4.12604600e+00 1.24319500e+01 1.24402750e+01 1.41773510e+01 1.42072760e+01
 8.70800000e+00 4.03704100e+00 4.05615300e+00 1.24726400e+01 1.24748230e+01 1.41792790e+01 1.41869470e+01
 8.88600000e+00 4.03238500e+00 4.03238500e+00 1.24864630e+01 1.24864630e+01 1.41799350e+01 1.41799350e+01
 8.88600000e+00 4.03238500e+00 4.03238500e+00 1.24864630e+01 1.24864630e+01 1.41799350e+01 1.41799350e+01
 9.01100000e+00 4.03306300e+00 4.03306300e+00 1.23340020e+01 1.26341940e+01 1.41793950e+01 1.41793950e+01
 9.13700000e+00 4.03507400e+00 4.03507400e+00 1.21768010e+01 1.27772210e+01 1.41778040e+01 1.41778040e+01
 9.26300000e+00 4.03835700e+00 4.03835700e+00 1.20148670e+01 1.29155830e+01 1.41752490e+01 1.41752490e+01
 9.38800000e+00 4.04280000e+00 4.04280000e+00 1.18482160e+01 1.30493460e+01 1.41718890e+01 1.41718890e+01
 9.51400000e+00 4.04824700e+00 4.04824700e+00 1.16768860e+01 1.31785860e+01 1.41679290e+01 1.41679290e+01
 9.64000000e+00 4.05449200e+00 4.05449200e+00 1.15009190e+01 1.33034000e+01 1.41636300e+01 1.41636300e+01
 9.76500000e+00 4.06126700e+00 4.06126700e+00 1.13203610e+01 1.34239010e+01 1.41593100e+01 1.41593100e+01
 9.89100000e+00 4.06825500e+00 4.06825500e+00 1.11352680e+01 1.35402130e+01 1.41553310e+01 1.41553310e+01
 1.00170000e+01 4.07506600e+00 4.07506600e+00 1.09457020e+01 1.36524790e+01 1.41520940e+01 1.41520940e+01
 1.01420000e+01 4.08126000e+00 4.08126000e+00 1.07517230e+01 1.37608410e+01 1.41500310e+01 1.41500310e+01
 1.02680000e+01 4.08633000e+00 4.08633000e+00 1.05533930e+01 1.38654550e+01 1.41496020e+01 1.41496020e+01
 1.03940000e+01 4.08971400e+00 4.08971400e+00 1.03507740e+01 1.39664790e+01 1.41512780e+01 1.41512780e+01
 1.05190000e+01 4.09080800e+00 4.09080800e+00 1.01439280e+01 1.40640570e+01 1.41555320e+01 1.41555320e+01
 1.06450000e+01 4.08896200e+00 4.08896200e+00 9.93290600e+00 1.41583440e+01 1.41628230e+01 1.41628230e+01
 1.07710000e+01 4.08350300e+00 4.08350300e+00 9.71776800e+00 1.41735920e+01 1.41735920e+01 1.42494710e+01
 1.08960000e+01 4.07375000e+00 4.07375000e+00 9.49856100e+00 1.41882270e+01 1.41882270e+01 1.43375680e+01
 1.10220000e+01 4.05903100e+00 4.05903100e+00 9.27532900e+00 1.42070750e+01 1.42070750e+01 1.44227350e+01
 1.11480000e+01 4.03869300e+00 4.03869300e+00 9.04811500e+00 1.42304080e+01 1.42304080e+01 1.45050630e+01
 1.12730000e+01 4.01212900e+00 4.01212900e+00 8.81695900e+00 1.42584200e+01 1.42584200e+01 1.45846190e+01
 1.13990000e+01 3.97878600e+00 3.97878600e+00 8.58189300e+00 1.42912080e+01 1.42912080e+01 1.46614400e+01
 1.15250000e+01 3.93819100e+00 3.93819100e+00 8.34295500e+00 1.43287840e+01 1.43287840e+01 1.47355510e+01
 1.16500000e+01 3.88994900e+00 3.88994900e+00 8.10017000e+00 1.43710450e+01 1.43710450e+01 1.48069490e+01
 1.17760000e+01 3.83376200e+00 3.83376200e+00 7.85357500e+00 1.44178030e+01 1.44178030e+01 1.48756100e+01
 1.19020000e+01 3.76943100e+00 3.76943100e+00 7.60319300e+00 1.44687560e+01 1.44687560e+01 1.49414950e+01
 1.20270000e+01 3.69684800e+00 3.69684800e+00 7.34906100e+00 1.45235270e+01 1.45235270e+01 1.50045430e+01
 1.21530000e+01 3.61600400e+00 3.61600400e+00 7.09121200e+00 1.45816480e+01 1.45816480e+01 1.50646900e+01
 1.22790000e+01 3.52698100e+00 3.52698100e+00 6.82967500e+00 1.46425950e+01 1.46425950e+01 1.51218630e+01
 1.24040000e+01 3.42994200e+00 3.42994200e+00 6.56449900e+00 1.47057820e+01 1.47057820e+01 1.51759870e+01
 1.25300000e+01 3.32511800e+00 3.32511800e+00 6.29571900e+00 1.47705990e+01 1.47705990e+01 1.52269880e+01
 1.26560000e+01 3.21280100e+00 3.21280100e+00 6.02339600e+00 1.48364120e+01 1.48364120e+01 1.52748040e+01
 1.27810000e+01 3.09333800e+00 3.09333800e+00 5.74758000e+00 1.49025790e+01 1.49025790e+01 1.53193860e+01
 1.29070000e+01 2.96710300e+00 2.96710300e+00 5.46834300e+00 1.49684790e+01 1.49684790e+01 1.53607030e+01
 1.30330000e+01 2.83450800e+00 2.83450800e+00 5.18575500e+00 1.50335060e+01 1.50335060e+01 1.53987460e+01
 1.31580000e+01 2.69597200e+00 2.69597200e+00 4.89990900e+00 1.50970950e+01 1.50970950e+01 1.54335340e+01
 1.32840000e+01 2.55193500e+00 2.55193500e+00 4.61089300e+00 1.51587160e+01 1.51587160e+01 1.54651050e+01
 1.34100000e+01 2.40282600e+00 2.40282600e+00 4.31882300e+00 1.52179040e+01 1.52179040e+01 1.54935280e+01
 1.35350000e+01 2.24907900e+00 2.24907900e+00 4.02381400e+00 1.52742290e+01 1.52742290e+01 1.55189050e+01
 1.36610000e+01 2.09111000e+00 2.09111000e+00 3.72600300e+00 1.53273330e+01 1.53273330e+01 1.55413590e+01
 1.37870000e+01 1.92933500e+00 1.92933500e+00 3.42553500e+00 1.53769070e+01 1.53769070e+01 1.55610380e+01
 1.39120000e+01 1.76414400e+00 1.76414400e+00 3.12257400e+00 1.54226910e+01 1.54226910e+01 1.55781020e+01
 1.40380000e+01 1.59591700e+00 1.59591700e+00 2.81729200e+00 1.54644840e+01 1.54644840e+01 1.55927400e+01
 1.41640000e+01 1.42501600e+00 1.42501600e+00 2.50987500e+00 1.55021230e+01 1.55021230e+01 1.56051430e+01
 1.42890000e+01 1.25178500e+00 1.25178500e+00 2.20052500e+00 1.55354960e+01 1.55354960e+01 1.56155030e+01
 1.44150000e+01 1.07655500e+00 1.07655500e+00 1.88945300e+00 1.55645120e+01 1.55645120e+01 1.56240150e+01
 1.45410000e+01 8.99640000e-01 8.99640000e-01 1.57688300e+00 1.55891160e+01 1.55891160e+01 1.56308620e+01
 1.46660000e+01 7.21340000e-01 7.21340000e-01 1.26304800e+00 1.56092710e+01 1.56092710e+01 1.56362100e+01
 1.47920000e+01 5.41948000e-01 5.41948000e-01 9.48191000e-01 1.56249560e+01 1.56249560e+01 1.56402060e+01
 1.49180000e+01 3.61748000e-01 3.61748000e-01 6.32560000e-01 1.56361620e+01 1.56361620e+01 1.56429730e+01
 1.50430000e+01 1.81007000e-01 1.81007000e-01 3.16410000e-01 1.56428890e+01 1.56428890e+01 1.56445950e+01
 1.51690000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.56451290e+01 1.56451290e+01 1.56451290e+01
 1.51690000e+01 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.56451290e+01 1.56451290e+01 1.56451290e+01
 1.52780000e+01 1.39201000e-01 1.39201000e-01 2.92379000e-01 1.56438400e+01 1.56438400e+01 1.56439510e+01
